BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
CHIRCAR_P;2019;340796663;340780477;N4130;6;;6.75;;
CHIRCAR_P;2019;340796663;340780477;NAUT;3;3;4.43;;
CHIRCAR_P;2019;350000147;350000022;M1040;;10;3.95;1;0
CHIRCAR_P;2019;350000147;350000022;N2120;0;1;0.1;;
CHIRCAR_P;2019;350000147;350000022;N2200;6;2;7.6;;
CHIRCAR_P;2019;350000147;350000022;N2510;5;0;5;;
CHIRCAR_P;2019;350000147;350000022;NAUT;2;0;2;;
CHIRCAR_P;2019;350000741;350005179;M1040;14;2;5.35;;
CHIRCAR_P;2019;350000741;350005179;M104H;14;2;5.35;;
CHIRCAR_P;2019;350000741;350005179;M1160;0;2;0.2;;
CHIRCAR_P;2019;350000741;350005179;M2140;18;0;8.42;;
CHIRCAR_P;2019;350000741;350005179;N2120;5;0;4.18;;
CHIRCAR_P;2019;350000741;350005179;N2200;34;19;47.05;;
CHIRCAR_P;2019;350000741;350005179;N2510;7;5;12.49;;
CHIRCAR_P;2019;350000741;350005179;NAUT;43;18;51.67;;
CHIRCAR_P;2019;350002192;220020739;M103X;1;1;;;
CHIRCAR_P;2019;350002192;220020739;M1040;4;6;;;
CHIRCAR_P;2019;350002192;220020739;N2120;;1;0.5;;
CHIRCAR_P;2019;350002192;220020739;N2200;5;6;11.5;;
CHIRCAR_P;2019;350002192;220020739;N2510;1;3;3.14;;
CHIRCAR_P;2019;350002192;220020739;NAUT;4;2;4.19;;
CHIRCAR_P;2019;360000137;360000053;M1040;2;0;1;1;0
CHIRCAR_P;2019;370000085;370013468;M103X;;;3.63;1;1
CHIRCAR_P;2019;370000085;370013468;M1040;;;10;1;1
CHIRCAR_P;2019;370000085;370013468;M1160;;;6.14;0;1
CHIRCAR_P;2019;370000085;370013468;M2140;;;1.68;0;1
CHIRCAR_P;2019;370000085;370013468;N2120;;;1.12;;
CHIRCAR_P;2019;370000085;370013468;N2200;;;4.48;;
CHIRCAR_P;2019;370000085;370013468;N2310;;;2.79;;
CHIRCAR_P;2019;370000085;370013468;N2320;;;1.37;;
CHIRCAR_P;2019;370000085;370013468;N2510;;;2.21;;
CHIRCAR_P;2019;370000085;370013468;N4130;;;2.79;;
CHIRCAR_P;2019;370000093;370013468;M103X;13;;13;1;1
CHIRCAR_P;2019;370000093;370013468;M1040;18;;8.25;1;1
CHIRCAR_P;2019;370000093;370013468;M1160;14;6;12.17;0;1
CHIRCAR_P;2019;370000093;370013468;M2140;3;;1.75;0;1
CHIRCAR_P;2019;370000093;370013468;N2120;1;;0.53;;
CHIRCAR_P;2019;370000093;370013468;N2200;10;2;5.33;;
CHIRCAR_P;2019;370000093;370013468;N2310;8;5;10.5;;
CHIRCAR_P;2019;370000093;370013468;N2320;;3;1.24;;
CHIRCAR_P;2019;370000093;370013468;N2510;3;;1.06;;
CHIRCAR_P;2019;370000093;370013468;N4130;;5;5;;
CHIRCAR_P;2019;370000499;370000481;M103X;8;;7.5;1;1
CHIRCAR_P;2019;370000499;370000481;M2140;2;;2;0;0
CHIRCAR_P;2019;370000499;370000481;N2120;1;0;0.15;;
CHIRCAR_P;2019;370000499;370000481;N2200;3;2;2.37;;
CHIRCAR_P;2019;370000499;370000481;N2510;1;0;0.87;;
CHIRCAR_P;2019;370000499;370000481;NAUT;3;4;3.6;;
CHIRCAR_P;2019;370004467;370000481;M1040;1;;1.4;0;1
CHIRCAR_P;2019;370004467;370000481;M104H;1;;1.4;;
CHIRCAR_P;2019;370004467;370000481;M1160;4;1;3.8;1;
CHIRCAR_P;2019;370004467;370000481;M2140;2;1;2.18;1;1
CHIRCAR_P;2019;370004467;370000481;N2120;1;0;1;;
CHIRCAR_P;2019;370004467;370000481;N2200;5;6;6.64;;
CHIRCAR_P;2019;370004467;370000481;N2510;4;4;7.52;;
CHIRCAR_P;2019;370004467;370000481;N4130;6;1;6.8;;
CHIRCAR_P;2019;370004467;370000481;NAUT;4;1;3.5;;
CHIRCAR_P;2019;380000034;380780049;M1040;;2;0.23;;
CHIRCAR_P;2019;380000067;380780080;M103X;;;;0;1
CHIRCAR_P;2019;380000067;380780080;M1040;1;6;4.78;0;0
CHIRCAR_P;2019;380000067;380780080;M104H;1;6;4.78;0;0
CHIRCAR_P;2019;380000067;380780080;M1140;;;;0;1
CHIRCAR_P;2019;380000067;380780080;M2140;4;1;3.7;0;1
CHIRCAR_P;2019;380000067;380780080;MAUT;2;;1.16;0;0
CHIRCAR_P;2019;380000067;380780080;N2120;;1;1;;
CHIRCAR_P;2019;380000067;380780080;N2200;29;5;35.76;;
CHIRCAR_P;2019;380000067;380780080;N2310;1;;0.25;;
CHIRCAR_P;2019;380000067;380780080;N2320;3;;1.97;;
CHIRCAR_P;2019;380000067;380780080;N2510;9;4;11.1;;
CHIRCAR_P;2019;380000067;380780080;N4130;2;1;3.03;;
CHIRCAR_P;2019;380000067;380780080;NAUT;5;5;9.02;;
CHIRCAR_P;2019;380012658;380012609;M1040;4;;4;1;1
CHIRCAR_P;2019;380012658;380012609;N2120;1;;1;;
CHIRCAR_P;2019;380012658;380012609;N2200;5;;5.2;;
CHIRCAR_P;2019;380012658;380012609;N4130;5;;5.2;;
CHIRCAR_P;2019;380012658;380012609;NAUT;4;;4.2;;
CHIRCAR_P;2019;380786442;380798025;M103X;19;;19;1;1
CHIRCAR_P;2019;380786442;380798025;M1040;19;3;20.5;1;
CHIRCAR_P;2019;380786442;380798025;M1160;5;;5;0;1
CHIRCAR_P;2019;380786442;380798025;N2120;1;;1;;
CHIRCAR_P;2019;380786442;380798025;N2200;8;13;17.22;;
CHIRCAR_P;2019;380786442;380798025;N2310;9;6;13.3;;
CHIRCAR_P;2019;380786442;380798025;N4130;1;;1;;
CHIRCAR_P;2019;380786442;380798025;NAUT;2;;2;;
CHIRCAR_P;2019;400000139;400011177;M1040;2;0;2;1;1
CHIRCAR_P;2019;400000139;400011177;M104H;2;0;2;0;1
CHIRCAR_P;2019;400000139;400011177;N2120;0;1;0.2;;
CHIRCAR_P;2019;400000139;400011177;N2200;0;6;2.94;;
CHIRCAR_P;2019;400000139;400011177;N4130;0;8;1.81;;
CHIRCAR_P;2019;400000139;400011177;NAUT;0;2;0.15;;
CHIRCAR_P;2019;410000020;410000087;M1040;0;5;3.27;0;0
CHIRCAR_P;2019;410000020;410000087;MAUT;0;1;0.78;0;0
CHIRCAR_P;2019;410000020;410000087;N2120;0;1;0.56;;
CHIRCAR_P;2019;410000020;410000087;N2200;0;22;12.39;;
CHIRCAR_P;2019;410000020;410000087;N2320;0;0;0.04;;
CHIRCAR_P;2019;410000020;410000087;N2510;0;18;9.26;;
CHIRCAR_P;2019;410000020;410000087;NAUT;0;5;3.5;;
CHIRCAR_P;2019;420000010;420780033;M1040;4;5;0.51;0;1
CHIRCAR_P;2019;420000010;420780033;N2200;2;;1.5;;
CHIRCAR_P;2019;420000010;420780033;N2510;1;;0.2;;
CHIRCAR_P;2019;420011413;420011405;M103X;1;;1;1;1
CHIRCAR_P;2019;420011413;420011405;M1040;2;;2;1;1
CHIRCAR_P;2019;420011413;420011405;N2200;3;;3;;
CHIRCAR_P;2019;420785354;420784878;M1040;12;1;7.38;0;1
CHIRCAR_P;2019;420785354;420784878;M2140;3;0;1.67;0;1
CHIRCAR_P;2019;420785354;420784878;N2120;4;0;2.39;;
CHIRCAR_P;2019;420785354;420784878;N2200;51;13;47.35;;
CHIRCAR_P;2019;420785354;420784878;N2510;31;9;26.43;;
CHIRCAR_P;2019;420785354;420784878;NAUT;22;5;17.92;;
CHIRCAR_P;2019;440000016;440000057;M1040;7;5;7.14;1;0
CHIRCAR_P;2019;440000016;440000057;M104H;1;;1;0;1
CHIRCAR_P;2019;440000016;440000057;M1160;1;;0.58;0;1
CHIRCAR_P;2019;440000016;440000057;N2200;1;5;2.02;;
CHIRCAR_P;2019;440000016;440000057;N2510;;5;1.29;;
CHIRCAR_P;2019;440017598;440000289;M103X;15;2;6.16;1;1
CHIRCAR_P;2019;440017598;440000289;M1040;8;5;5.3;;1
CHIRCAR_P;2019;440017598;440000289;M2140;5;2;5.05;1;
CHIRCAR_P;2019;440017598;440000289;N2120;3;0;2.23;;
CHIRCAR_P;2019;440017598;440000289;N2200;33;19;51.07;;
CHIRCAR_P;2019;440017598;440000289;N2320;9;1;8.57;;
CHIRCAR_P;2019;440017598;440000289;N2510;22;13;30.95;;
CHIRCAR_P;2019;440017598;440000289;NAUT;2;2;3.84;;
CHIRCAR_P;2019;440041580;440041572;M1040;;25;;;
CHIRCAR_P;2019;440041580;440041572;N2120;;2;1.06;;
CHIRCAR_P;2019;440041580;440041572;N2200;;39;15.1;;
CHIRCAR_P;2019;440041580;440041572;N2510;;22;8.47;;
CHIRCAR_P;2019;450000294;450000591;M103X;;17;16.26;;
CHIRCAR_P;2019;450000294;450000591;M1040;14;;13.16;;
CHIRCAR_P;2019;450000294;450000591;M1160;6;3;7.5;;
CHIRCAR_P;2019;450000294;450000591;N2120;;1;0.2;;
CHIRCAR_P;2019;450000294;450000591;N2200;7;;8.74;;
CHIRCAR_P;2019;450000294;450000591;N2510;1;;1;;
CHIRCAR_P;2019;450002613;450000088;M1040;2;8;6.5;;
CHIRCAR_P;2019;450002613;450000088;MAUT;1;2;1.63;;
CHIRCAR_P;2019;450002613;450000088;N2120;0;3;1.7;;
CHIRCAR_P;2019;450002613;450000088;N2200;33;18;50.69;;
CHIRCAR_P;2019;450002613;450000088;N2510;24;8;30.99;;
CHIRCAR_P;2019;450002613;450000088;NAUT;5;5;8.35;;
CHIRCAR_P;2019;470000027;470014069;M1040;11;;10.92;1;0
CHIRCAR_P;2019;470000027;470014069;N2120;1;;1;;
CHIRCAR_P;2019;470000027;470014069;N2200;5;2;5.9;;
CHIRCAR_P;2019;490000049;490000031;M1040;2;21;14.81;0;0
CHIRCAR_P;2019;490000049;490000031;M104H;;1;0.83;;
CHIRCAR_P;2019;490000049;490000031;M2140;0;5;1;0;1
CHIRCAR_P;2019;490000049;490000031;N2120;3;1;3.33;;
CHIRCAR_P;2019;490000049;490000031;N2200;37;19;49.88;;
CHIRCAR_P;2019;490000049;490000031;N2310;13;2;5.97;;
CHIRCAR_P;2019;490000049;490000031;N2510;22;19;36.05;;
CHIRCAR_P;2019;490000049;490000031;N4130;2;0;2.48;;
CHIRCAR_P;2019;490000049;490000031;NAUT;19;7;21.61;;
CHIRCAR_P;2019;490000262;490000171;M103X;6;1;6;;
CHIRCAR_P;2019;490000262;490000171;M1040;6;9;7;1;0
CHIRCAR_P;2019;490000262;490000171;N2120;;1;0.2;;
CHIRCAR_P;2019;490000262;490000171;N2200;14;;14;;
CHIRCAR_P;2019;490000262;490000171;N2510;9;;9;;
CHIRCAR_P;2019;490000635;490000676;M1040;3;;0.33;0;1
CHIRCAR_P;2019;510002447;510000029;M103X;;;;1;0
CHIRCAR_P;2019;510002447;510000029;M1040;19;3;13.55;0;1
CHIRCAR_P;2019;510002447;510000029;M104H;;;;0;1
CHIRCAR_P;2019;510002447;510000029;M1140;;;;0;1
CHIRCAR_P;2019;510002447;510000029;M1160;;;;0;1
CHIRCAR_P;2019;510002447;510000029;M2140;9;;5.95;0;1
CHIRCAR_P;2019;510002447;510000029;MAUT;1;;0.1;0;1
CHIRCAR_P;2019;510002447;510000029;N2120;1;0;1;;
CHIRCAR_P;2019;510002447;510000029;N2200;13;1;12.9;;
CHIRCAR_P;2019;510002447;510000029;N2510;5;1;6.03;;
CHIRCAR_P;2019;510002447;510000029;NAUT;6;0;4.5;;
CHIRCAR_P;2019;510024979;510000532;M103X;31;;31;1;1
CHIRCAR_P;2019;510024979;510000532;M1040;11;;11;1;1
CHIRCAR_P;2019;510024979;510000532;N2200;6;1;6.33;;
CHIRCAR_P;2019;530000264;530000371;M1040;0;4;1.7;;
CHIRCAR_P;2019;530000264;530000371;N2200;3;3;1.7;;
CHIRCAR_P;2019;530000264;530000371;N2510;4;1;1.2;;
CHIRCAR_P;2019;530000264;530000371;N4130;1;1;1.5;;
CHIRCAR_P;2019;540000445;540000890;M103X;;14;;;
CHIRCAR_P;2019;540000445;540000890;M1040;;36;;;
CHIRCAR_P;2019;540000445;540000890;M2140;;5;;;
CHIRCAR_P;2019;540000445;540000890;N2120;1;;1;;
CHIRCAR_P;2019;540000445;540000890;N2200;13;2;14.41;;
CHIRCAR_P;2019;540000445;540000890;N2320;2;;2;;
CHIRCAR_P;2019;540000445;540000890;N2510;11;1;11.5;;
CHIRCAR_P;2019;540000445;540000890;N4130;2;;2;;
CHIRCAR_P;2019;540000478;540003449;M103X;17;;17;1;1
CHIRCAR_P;2019;540000478;540003449;M1040;13;10;16;1;1
CHIRCAR_P;2019;540000478;540003449;N2120;2;1;2.33;;
CHIRCAR_P;2019;540000478;540003449;N2200;6;;6;;
CHIRCAR_P;2019;540000478;540003449;N2320;1;;1;;
CHIRCAR_P;2019;540000478;540003449;N4130;9;;8.22;;
CHIRCAR_P;2019;540002698;540023264;M103X;;;;1;1
CHIRCAR_P;2019;540002698;540023264;M1040;4;3;2.84;0;1
CHIRCAR_P;2019;540002698;540023264;M1140;;;;0;1
CHIRCAR_P;2019;540002698;540023264;M1160;;1;0.1;0;1
CHIRCAR_P;2019;540002698;540023264;M2140;7;1;5.17;0;1
CHIRCAR_P;2019;540002698;540023264;MAUT;;;0.89;0;0
CHIRCAR_P;2019;540002698;540023264;N2120;3;;1.66;;
CHIRCAR_P;2019;540002698;540023264;N2200;27;10;32.17;;
CHIRCAR_P;2019;540002698;540023264;N2310;;;0.04;;
CHIRCAR_P;2019;540002698;540023264;N2320;7;3;7.9;;
CHIRCAR_P;2019;540002698;540023264;N2510;8;7;10.85;;
CHIRCAR_P;2019;540002698;540023264;NAUT;10;;8.91;;
CHIRCAR_P;2019;560000127;560023210;M1040;7;0;4.3;0;1
CHIRCAR_P;2019;560000127;560023210;N2120;0;2;0.16;;
CHIRCAR_P;2019;560000127;560023210;N2200;0;6;5.05;;
CHIRCAR_P;2019;560000127;560023210;N2510;0;47;3.04;;
CHIRCAR_P;2019;560000127;560023210;N4130;0;28;3.89;;
CHIRCAR_P;2019;560000127;560023210;NAUT;0;1;0.07;;
CHIRCAR_P;2019;560000135;560005746;M1040;;13;4.8;1;1
CHIRCAR_P;2019;560000135;560005746;N2120;1;;0.33;;
CHIRCAR_P;2019;560000135;560005746;N2200;14;5;5.84;;
CHIRCAR_P;2019;560000135;560005746;N4130;5;;5;;
CHIRCAR_P;2019;570000349;570005165;M1040;4;2;4.27;0;1
CHIRCAR_P;2019;570000349;570005165;M104H;4;2;4.27;0;1
CHIRCAR_P;2019;570000349;570005165;M2140;2;0;0.79;0;1
CHIRCAR_P;2019;570000349;570005165;N2120;2;;0.83;;
CHIRCAR_P;2019;570000349;570005165;N2200;12;4;12.58;;
CHIRCAR_P;2019;570000349;570005165;N2510;10;8;13.34;;
CHIRCAR_P;2019;570000349;570005165;NAUT;3;1;2.84;;
CHIRCAR_P;2019;570000646;570001115;M103X;11;;11;;
CHIRCAR_P;2019;570000646;570001115;M1040;4;19;7.5;;
CHIRCAR_P;2019;570000646;570001115;M2140;3;;3;;
CHIRCAR_P;2019;570000646;570001115;N2200;27;2;25.71;;
CHIRCAR_P;2019;570000646;570001115;N2320;1;;1.49;;
CHIRCAR_P;2019;570000646;570001115;NAUT;1;;1;;
CHIRCAR_P;2019;570026682;570005165;M103X;9;2;10;1;1
CHIRCAR_P;2019;570026682;570005165;M1040;9;0;4;0;1
CHIRCAR_P;2019;570026682;570005165;M104H;9;0;4;0;1
CHIRCAR_P;2019;570026682;570005165;M2140;7;0;3.03;0;1
CHIRCAR_P;2019;570026682;570005165;N2120;3;;2.83;;
CHIRCAR_P;2019;570026682;570005165;N2200;50;21;61.3;;
CHIRCAR_P;2019;570026682;570005165;N2510;26;16;33.78;;
CHIRCAR_P;2019;570026682;570005165;N4130;3;;2.94;;
CHIRCAR_P;2019;570026682;570005165;NAUT;9;3;8.57;;
CHIRCAR_P;2019;580972693;580780039;M1040;;4;0.8;0;1
CHIRCAR_P;2019;580972693;580780039;N2120;;1;0.1;;
CHIRCAR_P;2019;580972693;580780039;N2200;;5;2;;
CHIRCAR_P;2019;590000337;590781415;M1040;0;4;1.9;1;0
CHIRCAR_P;2019;590000618;590782215;M1040;;;;0;1
CHIRCAR_P;2019;590000618;590782215;M1160;;;;0;1
CHIRCAR_P;2019;590000618;590782215;N2200;6;3;1.3;;
CHIRCAR_P;2019;590000618;590782215;N4130;5;1;0.51;;
CHIRCAR_P;2019;590000618;590782215;NAUT;2;0;0.3;;
CHIRCAR_P;2019;590008041;590008033;M103X;;11;11;0;1
CHIRCAR_P;2019;590008041;590008033;M1040;28;0;28;1;0
CHIRCAR_P;2019;590008041;590008033;N2120;;1;0.8;;
CHIRCAR_P;2019;590008041;590008033;N2200;23;17;32.1;;
CHIRCAR_P;2019;590008041;590008033;N2320;1;3;2.8;;
CHIRCAR_P;2019;590008041;590008033;N2510;15;5;19;;
CHIRCAR_P;2019;590008041;590008033;NAUT;5;4;6.42;;
CHIRCAR_P;2019;590780268;590053955;M103X;8;;;1;0
CHIRCAR_P;2019;590780268;590053955;M1040;18;13;;1;0
CHIRCAR_P;2019;590780268;590053955;M104H;18;13;;1;0
CHIRCAR_P;2019;590780268;590053955;M1160;;22;;0;1
CHIRCAR_P;2019;590780268;590053955;M2140;2;1;;1;0
CHIRCAR_P;2019;590780268;590053955;N2120;2;;2;;
CHIRCAR_P;2019;590780268;590053955;N2200;22;1;22.8;;
CHIRCAR_P;2019;590780268;590053955;N2510;;1;0.9;;
CHIRCAR_P;2019;590780268;590053955;NAUT;1;;1;;
CHIRCAR_P;2019;590780284;590051801;M1040;;14;4.09;0;0
CHIRCAR_P;2019;590780284;590051801;N2200;6;;5.6;;
CHIRCAR_P;2019;590780383;590000204;M103X;13;3;;;1
CHIRCAR_P;2019;590780383;590000204;M1040;26;13;;1;0
CHIRCAR_P;2019;590780383;590000204;M1160;;26;;;1
CHIRCAR_P;2019;590780383;590000204;N2120;;1;0.8;;
CHIRCAR_P;2019;590780383;590000204;N2200;1;2;2.6;;
CHIRCAR_P;2019;590782553;590000741;M103X;12;6;;0;1
CHIRCAR_P;2019;590782553;590000741;M1040;10;12;;0;1
CHIRCAR_P;2019;590782553;590000741;M1160;;22;;0;1
CHIRCAR_P;2019;590782553;590000741;N2120;;1;0.9;;
CHIRCAR_P;2019;590782553;590000741;N2200;3;9;6.5;;
CHIRCAR_P;2019;590782553;590000741;N2510;3;14;8.6;;
CHIRCAR_P;2019;590787586;590780193;M103X;;;;1;1
CHIRCAR_P;2019;590787586;590780193;M1040;;;;1;1
CHIRCAR_P;2019;590787586;590780193;M104H;;;;1;1
CHIRCAR_P;2019;590787586;590780193;M1140;;;;0;1
CHIRCAR_P;2019;590787586;590780193;M1160;;;;0;1
CHIRCAR_P;2019;590787586;590780193;M2140;5;;2.71;0;1
CHIRCAR_P;2019;590787586;590780193;MAUT;5;1;2.5;;
CHIRCAR_P;2019;590787586;590780193;N2120;2;0;1.26;;
CHIRCAR_P;2019;590787586;590780193;N2200;19;19;32.74;;
CHIRCAR_P;2019;590787586;590780193;N2510;21;7;25.83;;
CHIRCAR_P;2019;590787586;590780193;NAUT;12;1;12.81;;
CHIRCAR_P;2019;590801106;590782421;M1040;1;1;1.5;0;1
CHIRCAR_P;2019;590801106;590782421;N2200;3;3;5.4;;
CHIRCAR_P;2019;590801106;590782421;N2510;2;;1.15;;
CHIRCAR_P;2019;600000194;600100713;M1040;0;7;4.52;;
CHIRCAR_P;2019;600000194;600100713;M104H;0;7;4.52;;
CHIRCAR_P;2019;600000194;600100713;N2200;4;0;4;;
CHIRCAR_P;2019;600000194;600100713;N4130;1;0;1;;
CHIRCAR_P;2019;600000467;600101984;M1040;1;1;1.5;0;1
CHIRCAR_P;2019;600000467;600101984;N2120;;1;0.39;;
CHIRCAR_P;2019;600000467;600101984;N2200;4;17;8.27;;
CHIRCAR_P;2019;600000467;600101984;N2510;;18;3.81;;
CHIRCAR_P;2019;600000467;600101984;NAUT;2;6;4.47;;
CHIRCAR_P;2019;600113476;600100721;M1040;1;2;1.02;;
CHIRCAR_P;2019;610000051;610780082;M1040;3;6;5.66;1;0
CHIRCAR_P;2019;610000051;610780082;N2200;;5;3.55;;
CHIRCAR_P;2019;620000257;620100685;M1040;;;;1;0
CHIRCAR_P;2019;620000257;620100685;M104H;;;;0;1
CHIRCAR_P;2019;620000257;620100685;M1160;;;;0;1
CHIRCAR_P;2019;620000257;620100685;M2140;;;;0;1
CHIRCAR_P;2019;620000257;620100685;N2120;0;2;0.3;;
CHIRCAR_P;2019;620000257;620100685;N2310;0;11;4.19;;
CHIRCAR_P;2019;620000257;620100685;N2510;0;8;2.42;;
CHIRCAR_P;2019;620000257;620100685;N4130;0;8;0.62;;
CHIRCAR_P;2019;620000257;620100685;NAUT;0;3;0.27;;
CHIRCAR_P;2019;620000653;620103440;M1040;1;8;7.3;;
CHIRCAR_P;2019;620000653;620103440;M1140;;1;0.1;;
CHIRCAR_P;2019;620000653;620103440;M2140;1;;1;;
CHIRCAR_P;2019;620000653;620103440;N4130;;54;2.25;;
CHIRCAR_P;2019;620033761;620023770;M103X;3;0;3;1;0
CHIRCAR_P;2019;620033761;620023770;M1040;1;0;1;1;0
CHIRCAR_P;2019;620033761;620023770;M104H;1;0;1;1;0
CHIRCAR_P;2019;620033761;620023770;M2140;3;0;3;0;1
CHIRCAR_P;2019;620033761;620023770;N2120;1;1;1.13;;
CHIRCAR_P;2019;620033761;620023770;N2200;21;11;23.48;;
CHIRCAR_P;2019;620033761;620023770;N2310;5;2;5;;
CHIRCAR_P;2019;620033761;620023770;N2320;5;0;5;;
CHIRCAR_P;2019;620033761;620023770;N2510;16;5;15.58;;
CHIRCAR_P;2019;620033761;620023770;N4130;0;5;0.62;;
CHIRCAR_P;2019;620033761;620023770;NAUT;5;3;5.27;;
CHIRCAR_P;2019;620101501;620000364;M103X;;3;1.5;;
CHIRCAR_P;2019;620101501;620000364;M1040;1;;0.5;;
CHIRCAR_P;2019;620101501;620000364;M2140;2;;2;;
CHIRCAR_P;2019;620118513;620002915;M1040;;6;;0;1
CHIRCAR_P;2019;620118513;620002915;N2200;4;;4;;
CHIRCAR_P;2019;630000404;630780989;M1040;2;;0.5;;
CHIRCAR_P;2019;630000404;630780989;M2140;6;;0.76;;1
CHIRCAR_P;2019;630000404;630780989;MAUT;1;;0.08;;
CHIRCAR_P;2019;630000404;630780989;N2120;1;;1.04;;
CHIRCAR_P;2019;630000404;630780989;N2200;11;8;17.52;;
CHIRCAR_P;2019;630000404;630780989;N2510;10;3;12.09;;
CHIRCAR_P;2019;630000404;630780989;NAUT;1;3;2.47;;
CHIRCAR_P;2019;630780211;630000107;M103X;14;;14;;
CHIRCAR_P;2019;630780211;630000107;M1040;8;;8;0;1
CHIRCAR_P;2019;630780211;630000107;N2120;;1;0.2;;
CHIRCAR_P;2019;630780211;630000107;N2200;9;1;9.87;;
CHIRCAR_P;2019;630780211;630000107;N2510;;1;0.89;;
CHIRCAR_P;2019;640000600;640781290;M103X;14;1;14.8;1;1
CHIRCAR_P;2019;640000600;640781290;M1040;10;0;10;1;1
CHIRCAR_P;2019;640000600;640781290;MAUT;0;4;1.4;;
CHIRCAR_P;2019;640000600;640781290;N2120;1;0;1;;
CHIRCAR_P;2019;640000600;640781290;N2200;12;6;15.84;;
CHIRCAR_P;2019;640000600;640781290;N2510;14;1;12.81;;
CHIRCAR_P;2019;640000600;640781290;NAUT;7;2;6.82;;
CHIRCAR_P;2019;640016580;640010658;M103X;3;;3;0;1
CHIRCAR_P;2019;640016580;640010658;M1040;42;;42;1;1
CHIRCAR_P;2019;640016580;640010658;N2120;2;;2;;
CHIRCAR_P;2019;640016580;640010658;N2200;48;4;49.23;;
CHIRCAR_P;2019;640016580;640010658;N2310;2;0;2;;
CHIRCAR_P;2019;640016580;640010658;N2320;12;4;14.29;;
CHIRCAR_P;2019;640016580;640010658;N2510;30;6;33.02;;
CHIRCAR_P;2019;640781225;640000568;M103X;;2;2;;1
CHIRCAR_P;2019;640781225;640000568;M1040;;9;9;;1
CHIRCAR_P;2019;640781225;640000568;N2120;1;;1;;
CHIRCAR_P;2019;640781225;640000568;N2200;2;5;6.94;;
CHIRCAR_P;2019;640781225;640000568;NAUT;3;;2.45;;
CHIRCAR_P;2019;650000417;650783160;M1040;;;;0;1
CHIRCAR_P;2019;650000417;650783160;M2140;;3;0.45;0;0
CHIRCAR_P;2019;650000417;650783160;N2120;3;0;2.33;;
CHIRCAR_P;2019;650000417;650783160;N2200;26;3;29;;
CHIRCAR_P;2019;650000417;650783160;N2510;16;4;19.11;;
CHIRCAR_P;2019;650000417;650783160;NAUT;5;3;7.27;;
CHIRCAR_P;2019;650780679;650000243;M103X;2;;1;;
CHIRCAR_P;2019;650780679;650000243;M1040;6;;6;;
CHIRCAR_P;2019;650780679;650000243;M1160;2;;2;;
CHIRCAR_P;2019;650780679;650000243;N2120;1;;0.5;;
CHIRCAR_P;2019;650780679;650000243;N2200;11;2;12.6;;
CHIRCAR_P;2019;650780679;650000243;N2510;10;;10;;
CHIRCAR_P;2019;650780679;650000243;NAUT;2;;2;;
CHIRCAR_P;2019;660000084;660780180;M1040;8;4;9.31;;
CHIRCAR_P;2019;660000084;660780180;M2140;3;;3;;
CHIRCAR_P;2019;660000084;660780180;N2120;1;;1.42;;
CHIRCAR_P;2019;660000084;660780180;N2200;23;3;20.83;;
CHIRCAR_P;2019;660000084;660780180;N2510;12;;11.69;;
CHIRCAR_P;2019;660000084;660780180;NAUT;2;;2.69;;
CHIRCAR_P;2019;660780784;660000407;M103X;12;;12;1;1
CHIRCAR_P;2019;660780784;660000407;M1040;7;;2;1;1
CHIRCAR_P;2019;660780784;660000407;M2140;2;;2;0;1
CHIRCAR_P;2019;660780784;660000407;N2120;5;;5;;
CHIRCAR_P;2019;660780784;660000407;N2200;49;1;49.71;;
CHIRCAR_P;2019;660780784;660000407;N2310;7;;7;;
CHIRCAR_P;2019;660780784;660000407;N2320;4;1;4.65;;
CHIRCAR_P;2019;660780784;660000407;N2510;18;8;22.5;;
CHIRCAR_P;2019;660780784;660000407;N4130;6;;6;;
CHIRCAR_P;2019;660780784;660000407;NAUT;10;;10;;
CHIRCAR_P;2019;670000025;670780055;M1040;11;;3.3;1;1
CHIRCAR_P;2019;670000025;670780055;M2140;8;;5.67;1;1
CHIRCAR_P;2019;670000025;670780055;N2120;2;1;2.01;;
CHIRCAR_P;2019;670000025;670780055;N2200;22;11;28.49;;
CHIRCAR_P;2019;670000025;670780055;N2510;9;3;10.93;;
CHIRCAR_P;2019;670000025;670780055;N4130;3;2;4.6;;
CHIRCAR_P;2019;670000025;670780055;NAUT;12;5;14.31;;
CHIRCAR_P;2019;670000157;670780337;M1040;;9;2.66;1;1
CHIRCAR_P;2019;670000157;670780337;N2120;;1;0.14;;
CHIRCAR_P;2019;670000157;670780337;N2200;4;6;3.63;;
CHIRCAR_P;2019;670000157;670780337;N4130;3;2;2.05;;
CHIRCAR_P;2019;670014430;670001734;M1040;8;;8;0;1
CHIRCAR_P;2019;670014430;670001734;M1160;2;;2;0;1
CHIRCAR_P;2019;670014430;670001734;N2120;1;;1;;
CHIRCAR_P;2019;670014430;670001734;N2200;6;;6;;
CHIRCAR_P;2019;670014430;670001734;N4130;3;4;6.2;;
CHIRCAR_P;2019;670014430;670001734;NAUT;4;1;4.8;;
CHIRCAR_P;2019;670783273;670780055;M103X;22;;19.57;1;1
CHIRCAR_P;2019;670783273;670780055;M1040;11;;3.5;1;1
CHIRCAR_P;2019;670783273;670780055;M1140;4;1;1.6;1;1
