BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2019;160000188;160000121;N3120;1;;0.2;1
USLD_P;2019;160000188;160000121;NAUT;29;1;21.71;1
USLD_P;2019;160000253;160000451;M1320;;3;0.38;1
USLD_P;2019;160000253;160000451;MEDCH;;3;0.38;1
USLD_P;2019;160000253;160000451;N2210;6;;6.14;1
USLD_P;2019;160000253;160000451;N2410;;;;1
USLD_P;2019;160000253;160000451;N2460;;;;1
USLD_P;2019;160000253;160000451;N2510;9;;9.16;1
USLD_P;2019;160000253;160000451;N3120;;1;0.03;1
USLD_P;2019;160000253;160000451;NAUT;8;6;6.24;1
USLD_P;2019;160000261;160014411;M1320;1;;0.8;1
USLD_P;2019;160000261;160014411;MEDCH;2;;1.5;1
USLD_P;2019;160000261;160014411;N2210;6;2;6.16;0
USLD_P;2019;160000261;160014411;N2410;1;;0.41;1
USLD_P;2019;160000261;160014411;N2460;1;;1;1
USLD_P;2019;160000261;160014411;N2510;22;8;22.93;0
USLD_P;2019;160000261;160014411;NAUT;11;1;4.23;1
USLD_P;2019;160000303;160006037;M1320;2;;1.4;
USLD_P;2019;160000303;160006037;MEDCH;2;;1.4;1
USLD_P;2019;160000303;160006037;N2210;14;1;14.97;1
USLD_P;2019;160000303;160006037;N2410;;1;0.41;1
USLD_P;2019;160000303;160006037;N2460;0;1;0.5;1
USLD_P;2019;160000303;160006037;N2510;8;63;36.62;1
USLD_P;2019;160000303;160006037;NAUT;7;47;26.22;1
USLD_P;2019;160000311;160000485;M1320;1;1;0.85;0
USLD_P;2019;160000311;160000485;MEDCH;2;1;0.95;0
USLD_P;2019;160000311;160000485;N2210;7;3;6.8;0
USLD_P;2019;160000311;160000485;N2410;;;0.12;0
USLD_P;2019;160000311;160000485;N2510;10;1;10.24;0
USLD_P;2019;160000311;160000485;N3120;;1;0.08;1
USLD_P;2019;160000311;160000485;NAUT;10;3;8.98;0
USLD_P;2019;160000360;160000519;MEDCH;1;;1.31;1
USLD_P;2019;160000360;160000519;N2210;10;8;12.77;1
USLD_P;2019;160000360;160000519;N2410;1;;1.33;1
USLD_P;2019;160000360;160000519;N2460;1;;0.21;
USLD_P;2019;160000360;160000519;N2510;22;14;23.46;1
USLD_P;2019;160000360;160000519;NAUT;30;16;25.22;1
USLD_P;2019;170000152;170780225;M1320;2;;0.4;1
USLD_P;2019;170000152;170780225;MEDCH;2;;0.4;1
USLD_P;2019;170000152;170780225;N2210;10;;8.73;1
USLD_P;2019;170000152;170780225;N2410;;;;1
USLD_P;2019;170000152;170780225;N2460;;;;1
USLD_P;2019;170000152;170780225;N2510;24;7;25.39;1
USLD_P;2019;170000152;170780225;N3120;1;;0.11;1
USLD_P;2019;170000152;170780225;NAUT;14;2;10.49;1
USLD_P;2019;170784110;170024194;M1320;;4;1.3;
USLD_P;2019;170784110;170024194;MEDCH;;4;1.3;
USLD_P;2019;170784110;170024194;N2210;18;6;21.09;
USLD_P;2019;170784110;170024194;N2510;36;12;45.65;
USLD_P;2019;170784110;170024194;N3120;;1;0.1;
USLD_P;2019;170784110;170024194;NAUT;23;;23.13;
USLD_P;2019;170792220;170780175;M1320;1;;0.2;1
USLD_P;2019;170792220;170780175;MEDCH;1;;0.2;1
USLD_P;2019;170792220;170780175;N2210;23;3;7.48;0
USLD_P;2019;170792220;170780175;N2510;32;7;16.53;0
USLD_P;2019;170792220;170780175;NAUT;33;9;20.65;0
USLD_P;2019;170802789;170780191;M1320;;1;0.69;1
USLD_P;2019;170802789;170780191;MEDCH;;1;0.69;1
USLD_P;2019;170802789;170780191;N2210;7;2;6.85;1
USLD_P;2019;170802789;170780191;N2410;;2;0.9;1
USLD_P;2019;170802789;170780191;N2510;19;11;25.74;1
USLD_P;2019;170802789;170780191;N3120;;1;0.5;1
USLD_P;2019;170802789;170780191;NAUT;12;14;16.38;1
USLD_P;2019;180000176;180001158;MEDCH;1;1;0.9;
USLD_P;2019;180000176;180001158;N2210;8;1;8.5;
USLD_P;2019;180000176;180001158;N2410;;1;0.55;
USLD_P;2019;180000176;180001158;N2460;;1;0.5;
USLD_P;2019;180000176;180001158;N2510;19;4;17.05;
USLD_P;2019;180000176;180001158;N3120;;1;0.05;
USLD_P;2019;180000176;180001158;NAUT;9;6;13.13;
USLD_P;2019;180000200;180000051;M1320;0;0;0.05;1
USLD_P;2019;180000200;180000051;MEDCH;0;2;0.72;1
USLD_P;2019;180000200;180000051;N2210;4;0;4.1;1
USLD_P;2019;180000200;180000051;N2410;0;0;0;1
USLD_P;2019;180000200;180000051;N2460;0;0;0;1
USLD_P;2019;180000200;180000051;N2510;16;3;16.84;1
USLD_P;2019;180000200;180000051;N3120;0;0;0;1
USLD_P;2019;180000200;180000051;NAUT;11;6;15.47;1
USLD_P;2019;180000333;180000093;M1320;;1;0.5;0
USLD_P;2019;180000333;180000093;MEDCH;;1;0.5;1
USLD_P;2019;180000333;180000093;N2210;2;;2.28;0
USLD_P;2019;180000333;180000093;N2460;;1;0.11;
USLD_P;2019;180000333;180000093;N2510;13;3;13.33;1
USLD_P;2019;180000333;180000093;NAUT;10;5;10.17;1
USLD_P;2019;180003287;180000028;M1320;;1;0.8;0
USLD_P;2019;180003287;180000028;MEDCH;;1;0.8;0
USLD_P;2019;180003287;180000028;N2210;2;15;12.81;1
USLD_P;2019;180003287;180000028;N2460;;1;0.25;1
USLD_P;2019;180003287;180000028;N2510;8;39;35.23;1
USLD_P;2019;180003287;180000028;NAUT;1;17;12.22;1
USLD_P;2019;180003386;180000069;MEDCH;1;;0.5;1
USLD_P;2019;180003386;180000069;N2210;;11;3.8;1
USLD_P;2019;180003386;180000069;N2510;;31;15.07;1
USLD_P;2019;180003386;180000069;NAUT;;19;7.75;1
USLD_P;2019;180007825;180001158;MEDCH;0;1;0.6;1
USLD_P;2019;180007825;180001158;N2210;11;1;10.69;
USLD_P;2019;180007825;180001158;N2510;22;3;24.32;
USLD_P;2019;180007825;180001158;N3120;;1;0.05;
USLD_P;2019;180007825;180001158;NAUT;13;6;15.23;
USLD_P;2019;190000018;190000042;M1320;2;;0.21;0
USLD_P;2019;190000018;190000042;MEDCH;2;;0.21;0
USLD_P;2019;190000018;190000042;N2210;7;;6.99;0
USLD_P;2019;190000018;190000042;N2510;12;1;12.64;0
USLD_P;2019;190000018;190000042;N3120;1;;0.1;0
USLD_P;2019;190000018;190000042;NAUT;8;3;4.07;0
USLD_P;2019;190000034;190000067;MEDCH;;1;0.5;0
USLD_P;2019;190000034;190000067;N2210;6;2;6.97;0
USLD_P;2019;190000034;190000067;N2410;;1;0.5;0
USLD_P;2019;190000034;190000067;N2460;;1;0.5;0
USLD_P;2019;190000034;190000067;N2510;9;2;10.11;0
USLD_P;2019;190000034;190000067;N3120;;1;0.1;1
USLD_P;2019;190000034;190000067;NAUT;4;3;5.65;0
USLD_P;2019;190000091;190000075;M1320;0;1;0.35;1
USLD_P;2019;190000091;190000075;MEDCH;0;1;0.35;1
USLD_P;2019;190000091;190000075;N2210;3;1;4.69;0
USLD_P;2019;190000091;190000075;N2460;0;1;0.4;1
USLD_P;2019;190000091;190000075;N2510;21;3;23.98;0
USLD_P;2019;190000091;190000075;NAUT;3;7;5.06;1
USLD_P;2019;190002493;190000059;MEDCH;;1;0.56;1
USLD_P;2019;190002493;190000059;N2210;9;3;11.39;1
USLD_P;2019;190002493;190000059;N2410;1;;1;1
USLD_P;2019;190002493;190000059;N2510;25;4;23.66;1
USLD_P;2019;190002493;190000059;N3120;1;;0.3;1
USLD_P;2019;190002493;190000059;NAUT;21;2;21.34;1
USLD_P;2019;190005140;190002485;M1320;;1;0.2;1
USLD_P;2019;190005140;190002485;MEDCH;;2;0.5;1
USLD_P;2019;190005140;190002485;N2210;7;0;7;1
USLD_P;2019;190005140;190002485;N2410;0;0;0;1
USLD_P;2019;190005140;190002485;N2510;20;6;11.45;1
USLD_P;2019;190005140;190002485;NAUT;29;6;20.43;1
USLD_P;2019;190005165;190002519;MEDCH;;1;0.72;1
USLD_P;2019;210986329;750043713;MEDCH;;2;0.2;
USLD_P;2019;210986329;750043713;N2210;6;;6;
USLD_P;2019;210986329;750043713;N2460;;1;0.4;
USLD_P;2019;210986329;750043713;N2510;26;;26;
USLD_P;2019;210986329;750043713;NAUT;18;5;20.37;
USLD_P;2019;210987574;210012175;M1320;;;0.11;
USLD_P;2019;210987574;210012175;MEDCH;;;0.11;
USLD_P;2019;210987574;210012175;N2210;2;2;3.18;
USLD_P;2019;210987574;210012175;N2410;;;0.03;
USLD_P;2019;210987574;210012175;N2510;21;3;20.17;
USLD_P;2019;210987574;210012175;NAUT;13;;10.29;
USLD_P;2019;210987616;210012175;MEDCH;;1;0.5;
USLD_P;2019;210987616;210012175;N2210;2;3;3.86;
USLD_P;2019;210987616;210012175;N2460;;1;0.38;
USLD_P;2019;210987616;210012175;N2510;;12;11.33;
USLD_P;2019;210987616;210012175;NAUT;5;3;5.25;
USLD_P;2019;210987673;210012142;MEDCH;1;;0.5;1
USLD_P;2019;210987673;210012142;N2210;8;;7.5;1
USLD_P;2019;210987673;210012142;N2510;14;;12.94;1
USLD_P;2019;210987673;210012142;NAUT;5;;2.37;1
USLD_P;2019;210987939;210780607;M1320;;2;1.03;1
USLD_P;2019;210987939;210780607;MEDCH;;2;1.03;1
USLD_P;2019;210987939;210780607;N2210;9;;8.28;0
USLD_P;2019;210987939;210780607;N2410;2;;0.21;0
USLD_P;2019;210987939;210780607;N2510;23;1;24.01;0
USLD_P;2019;210987939;210780607;NAUT;8;1;10.36;1
USLD_P;2019;220000095;220000046;M1320;1;1;1.75;0
USLD_P;2019;220000095;220000046;MEDCH;1;1;1.75;0
USLD_P;2019;220000095;220000046;N2210;8;4;10.13;0
USLD_P;2019;220000095;220000046;N2510;19;6;27.68;0
USLD_P;2019;220000095;220000046;N3120;0;1;0.14;1
USLD_P;2019;220000095;220000046;NAUT;13;8;15.32;1
USLD_P;2019;220000343;220000079;MEDCH;;;0.5;1
USLD_P;2019;220000343;220000079;N2210;5;3;5.7;1
USLD_P;2019;220000343;220000079;N2460;;;0.1;
USLD_P;2019;220000343;220000079;N2510;8;6;11;1
USLD_P;2019;220000343;220000079;N3120;;;0.5;1
USLD_P;2019;220000343;220000079;NAUT;4;1;4.8;
USLD_P;2019;220000368;220000103;MEDCH;;3;0.47;1
USLD_P;2019;220000368;220000103;N2210;3;9;7.35;1
USLD_P;2019;220000368;220000103;N2460;;1;0.14;1
USLD_P;2019;220000368;220000103;N2510;8;5;11.85;1
USLD_P;2019;220000368;220000103;N3120;;1;0.1;1
USLD_P;2019;220000368;220000103;NAUT;7;10;8.91;1
USLD_P;2019;220000566;220021968;M1320;1;;0.8;0
USLD_P;2019;220000566;220021968;MEDCH;1;;0.8;0
USLD_P;2019;220000566;220021968;N2210;5;3;7.4;0
USLD_P;2019;220000566;220021968;N2410;1;;0.5;0
USLD_P;2019;220000566;220021968;N2510;6;1;6.8;0
USLD_P;2019;220000566;220021968;NAUT;3;;2.5;0
USLD_P;2019;220001259;220005045;MEDCH;1;;1.02;
USLD_P;2019;220001259;220005045;N2210;3;13;8.6;
USLD_P;2019;220001259;220005045;N2410;;1;0.28;
USLD_P;2019;220001259;220005045;N2460;;1;0.27;
USLD_P;2019;220001259;220005045;N2510;15;20;24.62;
USLD_P;2019;220001259;220005045;NAUT;;18;7.47;
USLD_P;2019;220006423;220000152;MEDCH;;2;0.55;0
USLD_P;2019;220006423;220000152;N2210;2;13;5.94;
USLD_P;2019;220006423;220000152;N2410;;1;0.28;
USLD_P;2019;220006423;220000152;N2460;;1;0.13;
USLD_P;2019;220006423;220000152;N2510;4;33;14.24;
USLD_P;2019;220006423;220000152;NAUT;2;10;6.64;
USLD_P;2019;220014138;220017974;M1320;;1;0.38;
USLD_P;2019;220014138;220017974;MEDCH;;1;0.38;
USLD_P;2019;220014138;220017974;N2210;10;1;10.57;
USLD_P;2019;220014138;220017974;N2410;;1;0.05;
USLD_P;2019;220014138;220017974;N2510;8;3;7.78;
USLD_P;2019;220014138;220017974;NAUT;4;13;6.83;
USLD_P;2019;230000259;230780041;MEDCH;1;0;1;0
USLD_P;2019;230000259;230780041;N2210;12;0;10.63;0
USLD_P;2019;230000259;230780041;N2410;1;0;0.5;0
USLD_P;2019;230000259;230780041;N2460;1;0;0.25;0
USLD_P;2019;230000259;230780041;N2510;25;0;24.71;0
USLD_P;2019;230000259;230780041;N3120;1;0;0.2;0
USLD_P;2019;230000259;230780041;NAUT;22;0;11.9;0
USLD_P;2019;230000838;230780058;M1320;;;;1
USLD_P;2019;230000838;230780058;MEDCH;;1;0.5;1
USLD_P;2019;230000838;230780058;N2210;6;0;6.67;1
USLD_P;2019;230000838;230780058;N2410;;;;1
USLD_P;2019;230000838;230780058;N2460;;;;1
USLD_P;2019;230000838;230780058;N2510;11;1;11.24;1
USLD_P;2019;230000838;230780058;N3120;;;;1
USLD_P;2019;230000838;230780058;NAUT;5;3;7.9;1
USLD_P;2019;230000846;230780066;MEDCH;0;1;0.18;
USLD_P;2019;230000846;230780066;N2210;4;6;6.86;
USLD_P;2019;230000846;230780066;N2410;;2;0.4;
USLD_P;2019;230000846;230780066;N2510;9;2;10.5;
USLD_P;2019;230000846;230780066;NAUT;6;2;7.03;
USLD_P;2019;230000952;230780512;MEDCH;1;1;0.75;
USLD_P;2019;230000952;230780512;N2210;6;2;6.46;
USLD_P;2019;230000952;230780512;N2510;12;2;9.3;
USLD_P;2019;230000960;230780520;MEDCH;2;1;0.84;1
USLD_P;2019;230000960;230780520;N2210;7;1;6.81;1
USLD_P;2019;230000960;230780520;N2410;1;0;1;1
USLD_P;2019;230000960;230780520;N2510;17;4;17.88;1
USLD_P;2019;230000960;230780520;NAUT;13;6;12.09;1
USLD_P;2019;240000372;240000059;M1320;0;0;0.07;0
USLD_P;2019;240000372;240000059;MEDCH;0;1;0.63;0
USLD_P;2019;240000372;240000059;N2210;11;3;10.79;0
USLD_P;2019;240000372;240000059;N2410;0;1;0.24;0
USLD_P;2019;240000372;240000059;N2510;19;4;22.2;0
USLD_P;2019;240000372;240000059;N3120;0;1;0.1;0
USLD_P;2019;240000372;240000059;NAUT;15;4;14.31;0
USLD_P;2019;240000471;240000109;MEDCH;1;;1;
USLD_P;2019;240000471;240000109;N2210;2;;2;
USLD_P;2019;240000471;240000109;N2510;5;2;6.6;
USLD_P;2019;240000489;240000117;M1320;1;;1;1
USLD_P;2019;240000489;240000117;MEDCH;1;;1;1
USLD_P;2019;240000489;240000117;N2210;9;3;11.56;0
USLD_P;2019;240000489;240000117;N2410;1;0;1;0
USLD_P;2019;240000489;240000117;N2510;24;3;26.38;0
USLD_P;2019;240000489;240000117;NAUT;25;2;14.18;0
USLD_P;2019;240000539;240016055;MEDCH;;1;0.5;0
USLD_P;2019;240000539;240016055;N2210;5;6;8.6;0
USLD_P;2019;240000539;240016055;N2460;;1;0.1;0
USLD_P;2019;240000539;240016055;N2510;16;15;20.78;0
USLD_P;2019;240000539;240016055;NAUT;10;2;11.3;0
USLD_P;2019;240000687;240000448;MEDCH;;1;0.3;
USLD_P;2019;240000687;240000448;N2210;;9;6.2;
USLD_P;2019;240000687;240000448;N2410;;2;0.1;
USLD_P;2019;240000687;240000448;N2510;12;5;16.28;
USLD_P;2019;240000687;240000448;NAUT;7;6;10.84;
USLD_P;2019;250000627;250000221;N2210;4;2;5.25;
USLD_P;2019;250000627;250000221;N2410;;2;1.25;
USLD_P;2019;250000627;250000221;N2510;10;6;13.75;
USLD_P;2019;250000627;250000221;NAUT;5;2;6.25;
USLD_P;2019;250000635;250000239;MEDCH;;;0.09;1
USLD_P;2019;250000635;250000239;N2210;2;2;3.6;0
USLD_P;2019;250000635;250000239;N2460;;;0.25;1
USLD_P;2019;250000635;250000239;N2510;2;5;6.1;0
USLD_P;2019;250000635;250000239;NAUT;3;2;4.5;0
USLD_P;2019;250000882;250002839;M1320;1;;0.83;1
USLD_P;2019;250000882;250002839;MEDCH;1;;1.13;1
USLD_P;2019;250000882;250002839;N2210;5;7;9.84;1
USLD_P;2019;250000882;250002839;N2460;1;;1;1
USLD_P;2019;250000882;250002839;N2510;12;1;13.34;1
USLD_P;2019;250001237;250007598;M1320;;1;0.45;1
USLD_P;2019;250001237;250007598;MEDCH;4;4;1.43;1
USLD_P;2019;250001237;250007598;N2210;13;5;13.7;1
USLD_P;2019;250001237;250007598;N2410;2;1;0.97;1
USLD_P;2019;250001237;250007598;N2460;;1;0.04;1
USLD_P;2019;250001237;250007598;N2510;25;2;22.38;1
USLD_P;2019;250001237;250007598;N3120;;1;0.04;1
USLD_P;2019;250001237;250007598;NAUT;58;24;28.88;1
USLD_P;2019;250001252;250007788;N2210;10;3;14.79;1
USLD_P;2019;250001252;250007788;N2510;21;13;32.6;1
USLD_P;2019;250001252;250007788;NAUT;14;10;20.94;1
USLD_P;2019;250004009;900000365;M1320;;;0.4;1
USLD_P;2019;250004009;900000365;MEDCH;;;0.4;1
USLD_P;2019;250004009;900000365;N2210;6;1;6.75;
USLD_P;2019;250004009;900000365;N2510;7;2;8.6;
USLD_P;2019;250004009;900000365;NAUT;6;8;8.69;
USLD_P;2019;250007234;250000452;M1320;0;0;0;1
USLD_P;2019;250007234;250000452;MEDCH;0;0;0.83;1
USLD_P;2019;250007234;250000452;N2210;1;3;3.92;1
USLD_P;2019;250007234;250000452;N2410;;;;1
USLD_P;2019;250007234;250000452;N2460;;;;1
USLD_P;2019;250007234;250000452;N2510;7;9;13.29;1
USLD_P;2019;250007234;250000452;N3120;;;;1
USLD_P;2019;250007234;250000452;NAUT;12;6;9.44;1
USLD_P;2019;260000013;260000021;M1320;;2;1.15;
USLD_P;2019;260000013;260000021;MEDCH;;3;1.8;
USLD_P;2019;260000013;260000021;N2210;5;21;16.21;
USLD_P;2019;260000013;260000021;N2460;;1;0.6;
USLD_P;2019;260000013;260000021;N2510;14;59;38.26;
USLD_P;2019;260000013;260000021;NAUT;2;19;8.38;
USLD_P;2019;260000138;260000047;M1320;0;3;1.19;1
USLD_P;2019;260000138;260000047;MEDCH;0;3;1.19;1
USLD_P;2019;260000138;260000047;N2210;9;2;8.91;1
USLD_P;2019;260000138;260000047;N2410;0;1;0.1;1
USLD_P;2019;260000138;260000047;N2460;0;1;0.3;1
USLD_P;2019;260000138;260000047;N2510;20;2;20.13;1
USLD_P;2019;260000138;260000047;N3120;0;0;0;1
USLD_P;2019;260000138;260000047;NAUT;13;5;17.16;1
USLD_P;2019;260000195;260006770;M1320;;1;0.85;0
USLD_P;2019;260000195;260006770;MEDCH;1;1;1.3;0
USLD_P;2019;260000195;260006770;N2210;6;5;9.53;0
USLD_P;2019;260000195;260006770;N2410;2;;0.8;0
USLD_P;2019;260000195;260006770;N2510;4;19;21.6;0
USLD_P;2019;260000195;260006770;N3120;;1;0.1;0
USLD_P;2019;260000195;260006770;NAUT;;24;21.44;0
USLD_P;2019;260000823;260003264;MEDCH;;;0.1;0
USLD_P;2019;260000823;260003264;N2210;7;3;8.3;0
USLD_P;2019;260000823;260003264;N2510;12;3;14.19;0
USLD_P;2019;260000823;260003264;NAUT;7;2;8;0
USLD_P;2019;270000367;270000086;M1320;0;0;0.19;
USLD_P;2019;270000367;270000086;MEDCH;1;1;0.95;
USLD_P;2019;270000367;270000086;N2210;9;2;11.54;
USLD_P;2019;270000367;270000086;N2510;30;5;28.83;
USLD_P;2019;270000367;270000086;NAUT;2;0;2.12;
USLD_P;2019;270000425;270000102;MEDCH;;1;0.5;
USLD_P;2019;270000425;270000102;N2210;4;3;6.1;
USLD_P;2019;270000425;270000102;N2510;14;3;11.4;
USLD_P;2019;270000425;270000102;NAUT;13;6;13.09;
USLD_P;2019;270000441;270000110;MEDCH;2;;1.04;1
USLD_P;2019;270000441;270000110;N2210;11;1;10.05;1
USLD_P;2019;270000441;270000110;N2510;24;3;21.1;0
USLD_P;2019;270000441;270000110;N3120;;;;1
USLD_P;2019;270000441;270000110;NAUT;30;4;24.14;1
USLD_P;2019;270000516;270000177;MEDCH;1;3;0.95;1
USLD_P;2019;270000516;270000177;N2210;4;;5;1
USLD_P;2019;270000516;270000177;N2510;15;;15.36;1
USLD_P;2019;270000516;270000177;NAUT;13;;13.87;1
USLD_P;2019;270026107;270023724;MEDCH;;0;0.3;1
USLD_P;2019;270026107;270023724;N2210;4;1;4.72;
USLD_P;2019;270026107;270023724;N2460;;1;0.25;
USLD_P;2019;270026107;270023724;N2510;20;1;20.55;
USLD_P;2019;270026107;270023724;NAUT;5;10;7.49;
USLD_P;2019;280000050;280000142;M1320;0;1;0.2;1
USLD_P;2019;280000050;280000142;MEDCH;0;4;1.15;1
USLD_P;2019;280000050;280000142;N2210;8;0;9.16;0
USLD_P;2019;280000050;280000142;N2510;19;2;21.42;0
USLD_P;2019;280000050;280000142;NAUT;14;7;15.42;0
USLD_P;2019;280000084;280000183;M1320;;1;0.85;1
USLD_P;2019;280000084;280000183;MEDCH;;3;1.7;1
USLD_P;2019;280000084;280000183;N2210;9;5;12.68;0
USLD_P;2019;280000084;280000183;N2410;;1;0.42;1
USLD_P;2019;280000084;280000183;N2460;;1;0.4;1
USLD_P;2019;280000084;280000183;N2510;28;6;31.93;0
USLD_P;2019;280000084;280000183;NAUT;21;10;24.3;0
USLD_P;2019;280000100;280000225;M1320;;1;0.12;1
USLD_P;2019;280000100;280000225;MEDCH;;2;0.41;1
USLD_P;2019;280000100;280000225;N2210;;7;6.05;0
USLD_P;2019;280000100;280000225;N2410;;1;0.16;1
USLD_P;2019;280000100;280000225;N2460;;1;0.05;1
USLD_P;2019;280000100;280000225;N2510;9;8;14.4;0
USLD_P;2019;280000100;280000225;N3120;;1;0.07;1
USLD_P;2019;280000100;280000225;NAUT;6;13;11.21;1
USLD_P;2019;280000662;280500075;MEDCH;;1;0.38;1
USLD_P;2019;280000662;280500075;N2210;6;4;8.54;
USLD_P;2019;280000662;280500075;N2410;;1;0.59;1
USLD_P;2019;280000662;280500075;N2460;;;0.15;
USLD_P;2019;280000662;280500075;N2510;14;5;17.49;
USLD_P;2019;280000662;280500075;NAUT;5;2;7.82;1
USLD_P;2019;290000033;290021542;N2210;1;;1;
USLD_P;2019;290000033;290021542;N2510;2;1;3.62;
USLD_P;2019;290000033;290021542;NAUT;2;;1.28;
USLD_P;2019;290000066;290020700;M1320;;1;0.08;1
USLD_P;2019;290000066;290020700;MEDCH;;2;0.32;1
USLD_P;2019;290000066;290020700;N2210;22;20;11.41;1
USLD_P;2019;290000066;290020700;N2410;;2;0.39;1
USLD_P;2019;290000066;290020700;N2460;;5;0.32;1
USLD_P;2019;290000066;290020700;N2510;66;41;18.03;1
USLD_P;2019;290000066;290020700;N3120;;;0.06;1
USLD_P;2019;290000066;290020700;NAUT;29;29;7.24;1
USLD_P;2019;290000553;290021542;MEDCH;;1;0.62;
USLD_P;2019;290000553;290021542;N2210;10;7;15.6;
USLD_P;2019;290000553;290021542;N2410;;;0.15;
USLD_P;2019;290000553;290021542;N2460;;;0.15;
USLD_P;2019;290000553;290021542;N2510;37;7;36.93;
USLD_P;2019;290000553;290021542;NAUT;14;1;17.09;
USLD_P;2019;290000785;220020739;MEDCH;1;;0.57;1
USLD_P;2019;290000785;220020739;N2210;6;7;12.34;1
USLD_P;2019;290000785;220020739;N2410;;;0.28;1
USLD_P;2019;290000785;220020739;N2510;18;8;21.92;1
USLD_P;2019;290000785;220020739;NAUT;1;1;1;1
USLD_P;2019;290008853;290000074;M1320;0;1;0.6;1
USLD_P;2019;290008853;290000074;MEDCH;0;1;0.6;1
USLD_P;2019;290008853;290000074;N2210;6;4;7.29;1
USLD_P;2019;290008853;290000074;N2410;;1;0.33;1
USLD_P;2019;290008853;290000074;N2460;;2;0.17;1
USLD_P;2019;290008853;290000074;N2510;8;4;8.7;1
USLD_P;2019;290008853;290000074;NAUT;6;36;11.29;1
USLD_P;2019;290014687;560005746;M1320;;;;1
USLD_P;2019;290014687;560005746;MEDCH;;1;0.39;1
USLD_P;2019;290014687;560005746;N2210;1;2;2.6;1
USLD_P;2019;290014687;560005746;N2410;;;;1
USLD_P;2019;290014687;560005746;N2460;;;;1
USLD_P;2019;290014687;560005746;N2510;10;3;13.39;1
USLD_P;2019;290014687;560005746;N3120;;;;1
USLD_P;2019;290014687;560005746;NAUT;8;3;3.23;1
USLD_P;2019;290017946;290000017;M1320;1;0;1.77;1
USLD_P;2019;290017946;290000017;MEDCH;0;1;1.96;1
USLD_P;2019;290017946;290000017;N2210;19;12;32.08;
USLD_P;2019;290017946;290000017;N2460;;1;0.63;
USLD_P;2019;290017946;290000017;N2510;43;8;53.83;
USLD_P;2019;290017946;290000017;N3120;;1;0.3;
USLD_P;2019;290017946;290000017;NAUT;23;10;30.19;
USLD_P;2019;290024462;290000298;M1320;;1;0.96;0
USLD_P;2019;290024462;290000298;MEDCH;;1;0.96;0
USLD_P;2019;290024462;290000298;N2210;13;;12.32;0
USLD_P;2019;290024462;290000298;N2410;;1;0.63;0
USLD_P;2019;290024462;290000298;N2510;30;;26.34;0
USLD_P;2019;290024462;290000298;N3120;;1;0.3;0
USLD_P;2019;290024462;290000298;NAUT;10;8;16.47;0
USLD_P;2019;290025113;290020700;MEDCH;;1;0.06;1
USLD_P;2019;290025113;290020700;N2210;13;4;4.17;1
USLD_P;2019;290025113;290020700;N2410;;1;0.27;1
USLD_P;2019;290025113;290020700;N2460;;5;0.11;1
USLD_P;2019;290025113;290020700;N2510;34;20;8.6;1
USLD_P;2019;290025113;290020700;N3120;;;0.02;1
USLD_P;2019;290025113;290020700;NAUT;25;15;4.09;1
USLD_P;2019;290025147;290020700;MEDCH;;1;0.14;1
USLD_P;2019;290025147;290020700;N2210;13;9;4.37;1
USLD_P;2019;290025147;290020700;N2410;;1;0.22;1
USLD_P;2019;290025147;290020700;N2460;;5;0.11;1
USLD_P;2019;290025147;290020700;N2510;29;21;7.51;1
USLD_P;2019;290025147;290020700;N3120;;;0.02;1
USLD_P;2019;290025147;290020700;NAUT;23;9;4.33;1
USLD_P;2019;2A0000212;2A0000170;MEDCH;;;0.5;0
USLD_P;2019;2A0000212;2A0000170;N2210;4;2;6.1;0
USLD_P;2019;2A0000212;2A0000170;N2410;;1;0.5;1
USLD_P;2019;2A0000212;2A0000170;N2510;9;2;10.6;0
USLD_P;2019;2A0000212;2A0000170;N3120;1;;0.3;1
USLD_P;2019;2A0000212;2A0000170;NAUT;4;1;4.7;
USLD_P;2019;2A0002614;2A0002606;MEDCH;;1;0.7;1
USLD_P;2019;2A0002614;2A0002606;N2210;6;;5.68;
USLD_P;2019;2A0002614;2A0002606;N2410;1;;1;
USLD_P;2019;2A0002614;2A0002606;N2510;9;;9.43;
USLD_P;2019;2A0002614;2A0002606;N3120;;1;0.5;
USLD_P;2019;2A0002614;2A0002606;NAUT;3;;3;
USLD_P;2019;2A0023271;2A0000014;MEDCH;1;;1;0
USLD_P;2019;2A0023271;2A0000014;N2210;10;6;15.86;0
USLD_P;2019;2A0023271;2A0000014;N2410;;;;1
USLD_P;2019;2A0023271;2A0000014;N2460;;;;1
USLD_P;2019;2A0023271;2A0000014;N2510;35;21;43.68;0
USLD_P;2019;2A0023271;2A0000014;N3120;1;1;1.19;1
USLD_P;2019;2A0023271;2A0000014;NAUT;12;6;15.73;0
USLD_P;2019;2B0000038;2B0004246;M1320;;1;0.2;
USLD_P;2019;2B0000038;2B0004246;MEDCH;;1;0.2;
USLD_P;2019;2B0000038;2B0004246;N2210;;1;0.2;
USLD_P;2019;2B0000038;2B0004246;N2510;;1;0.2;
USLD_P;2019;2B0000038;2B0004246;NAUT;;3;1.1;
USLD_P;2019;2B0004089;2B0000020;M1320;0;3;0.58;1
