AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
2019;070000187;070780366;12;0;0;12;418;0;0;418;3654;0;0;3654;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;317;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;4;4;;;;;;;;;4;0.54;0.54;;;;;;;0.62;;1.16;;;1;;14;15;5;1;3;39;1;;7;;;2;;1;;5;16;55;;1;;11.32;13.46;4.49;0.11;2.64;33.02;1;;5.61;;;1.74;;0.58;;5.21;14.14;47.16;;;;;;;;;;;;;;;;;;;;;
2019;070000195;070780374;38;0;0;38;1291;0;0;1291;10861;0;0;10861;;;;;0;0;0;0;;3514;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;257;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;5;;;;;;;1;;9;1;;;;;;;;;;;;3.36;2.98;;;;;;;0.58;;3.94;0.49;5;4;;28;41;7;3;4;92;1;;17;3;2;3;;1;;29;54;146;4.46;3.09;;21.84;34.27;4.43;0.88;3.46;72.43;0.54;;10.1;2.44;1.55;1.09;;0.57;;8.63;23.37;95.8;;;;;;;;;;;;;;;;;;;;;
2019;070000203;070780382;11;;;11;135;0;0;135;1748;0;0;1748;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;314;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;2;;2;2;;;;;;;;;2;1.22;;;;;;;;0.83;;2.05;;;;;11;18;1;1;2;33;1;;8;1;;2;;;;15;27;60;;0.33;;10.8;16.42;0.84;0.38;1.07;29.84;1;;6.57;0.2;;1.4;;;;14.6;23.77;53.61;;;;;;;;;;;;;;;;;;;;;
2019;080000284;080000060;15;;;15;235;0;0;235;4192;0;0;4192;;;;;0;0;0;0;;8196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;2;;5;;;;;;;;;;;;;0.65;0.56;;;;;;;1.07;;1.72;;;1;;15;20;3;;;39;;;11;;;1;;;;17;29;68;;1;;14.11;18.08;2.08;;;35.27;;;8.46;;;1;;;;15.76;25.22;60.49;;;;;;;;;;;;;;;;;;;;;
2019;080000300;080000078;8;;;8;169;0;0;169;1638;0;0;1638;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;138;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;;;;;;;;;;;0.2;0.2;;;;;;;;;0.2;;;;;19;18;13;;;50;;;12;1;1;;;;;10;23;73;;;;9.68;9.76;3.04;;;22.48;;;1.49;0.2;0.2;;;;;1.91;3.6;26.08;;;;;;;;;;;;;;;;;;;;;
2019;100000116;100000041;8;0;0;8;186;0;0;186;2326;0;0;2326;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;283;0;;30;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;1;;5;;5;5;;;;;;;;;5;2.52;2.52;;;;;;;0.86;;3.38;;;1;;16;32;8;1;3;61;;;8;1;1;3;;;;18;30;91;;1.24;;15.92;31.34;8.93;0.86;2.04;60.33;;;7.98;0.86;0.86;2.57;;;;18.83;30.24;90.57;;;;;;;;;;;;;;;;;;;;;
2019;100000140;100000058;10;;;10;212;0;0;212;2575;0;0;2575;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;255;0;;30;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;1;;4;;;;;;;;;;;;;2.48;0.83;;;;;;;0.8;;3.28;;;2;;19;32;8;2;2;65;;;9;1;;2;;;;19;31;96;;1.46;;17.4;32.52;6.95;1.18;1;60.51;;;8.8;1.25;0.8;1.6;;;;19.1;30.75;91.26;;;;;;;;;;;;;;;;;;;;;
2019;110000049;110780087;29;;;29;1798;0;0;1798;9435;0;0;9435;;;;;0;0;0;0;;14168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;344;0;;30;20;;;1;11553;0;;;;;;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;18;11;;;;;;;2;1;21;;0;0;;;;;;;0;0;0;14.52;9.54;;;;;;;1.54;0.1;16.16;0;;4;1;36;50;37;1;5;134;3;1;29;3;2;4;;8;;34;82;216;;3.5;1;32.82;46.42;30.49;0.14;4.4;118.77;3.57;0.85;27.01;2.09;1.61;3.17;;6.94;;32.2;75.83;194.6;;;;;;;;;;;;1;0;;;;;;;;
2019;110000189;110780707;30;;;30;526;0;0;526;7028;0;0;7028;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;356;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;2;;;;;;;1;;9;;9;9;;;;;;;;;9;4.2;1;;;;;;;1;;5.2;;;2;;23;26;13;2;14;80;2;;16;1;1;2;;;;29;50;130;;2;;21.25;25.4;11.8;1.2;11.2;72.85;2;;15.22;0.8;0.8;1.9;;;;28.8;48.72;121.57;;;;;;;;;;;;;;;;;;;;;
2019;110000247;110780772;37;;;37;744;0;0;744;7971;0;0;7971;2;;;2;349;0;0;349;;4945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;279;0;;30;15;10;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;5;;;;;;;;;8;;;;;;;;;;;;;4.43;3.73;;;;;;;;;4.43;;;5;;43;54;22;1;3;128;1;;19;2;1;2;;;;26;50;178;;4;;40.2;51.41;18.66;0.49;2.19;116.95;1.53;;17.13;1.23;0.78;2.25;;;;24.54;46.68;163.63;;;;;;;;;;;;;;;;;;;;1;4
2019;110780236;110780707;12;;;12;242;0;0;242;3752;0;0;3752;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;195;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;2;;8;8;;;;;;;;;8;0.6;0.5;;;;;;;;;0.6;;;;;11;17;9;1;3;41;;;3;3;1;;;;;1;7;48;;;;10.8;15.6;9;0.7;1.7;37.8;;;2.5;1.7;0.2;;;;;1;5.2;43;;;;;;;;;;;;;;;;;;;;;
2019;120000088;120780093;6;;;6;141;0;0;141;2023;0;0;2023;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;247;0;;30;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;5;;8;;;;;;;;;;;;;1.33;1.33;;;;;;;3.72;;5.05;;;1;;14;26;18;3;3;65;1;;8;1;1;4;;;;28;42;107;;0.93;;13.06;26.15;16.64;1;2.41;60.19;1;;7.17;0.4;0.4;3.08;;;;26.64;38.29;98.48;;;;;;;;;;;;;;;;;;;;;
2019;120000096;120780101;13;;;13;118;0;0;118;3085;0;0;3085;;;;;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;825;1999;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;;;0;;;;;1;6;;7;6;;;1;;;;;0;8;4.6;1;;;0;;;;;0.33;4.93;0;;4;;37;43;24;3;20;131;1;;15;8;2;3;;1;;29;57;188;;4.4;;33.19;41.97;21.43;1.5;17.64;120.13;0.44;;13.17;5.09;1.4;2.86;;0.86;;27.31;49.73;169.86;;;;;;;;;;;;;;;;;;;;;
2019;130784226;130804032;0;0;0;0;94;0;0;94;271;0;0;271;0;;;0;805;0;0;805;;1743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;0;;0;;;;;;;;;;;;;1.8;;;;;;0.21;;0.33;;2.34;0.11;;;;0;0;0;0;;0;0;;0;0;0;;;0;;0;0;0;;;;5.13;3.33;0.66;0.66;;9.78;0.66;;4.5;0.33;0.33;;;0.66;;0.33;6.48;16.26;;;;;;;;;;;;;;;;;;;;;
2019;140000373;140000159;63;0;0;63;3773;0;0;3773;23643;0;0;23643;5;0;0;5;269;0;0;269;251;12853;;1;0;0;;0;72;0;;72;68;0;;68;0;;;0;504;0;;504;0;;0;120;0;120;0;0;;0;486;322;;808;0;0;0;2363;1585;3948;687;367;;1054;775;367;;1242;20;370;737;4;26;34;20;177;1;10808;0;;1;0;0;0;0;;0;;0;;0;;;;;;1;251;0;;0;0;0;0;0;0;1;27;3;2;1;1;;;;3;1;32;2;8;1;;;1;;;;;;9;25.3;1.63;7.61;0.5;0.02;;1.54;;3.08;1;30.94;0.17;2;5;;96;89;36;7;8;243;1;;55;5;4;9;;5;1;53;129;372;1.66;3.72;;102.45;91.96;35.02;5.68;6.58;247.07;1.35;;50.31;3.1;2.9;8.74;;3.96;0.6;51.34;119.4;366.47;;;;;;;;;;;;;;;;;;;;1;0
2019;140026410;140026279;76;;;76;4569;0;0;4569;24657;0;0;24657;;;;;0;0;0;0;;16755;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;901;7081;20;;;;;1;17444;0;;1;0;0;0;1;448;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;31;13;;;;;;;2;;33;10;;;;;;;;;;;;26.45;10.82;;;;;;;1.8;;28.25;6.02;5;5;2;106;97;32;4;8;259;1;;45;10;4;6;;1;;62;125;384;4.79;5.17;2;99.53;79.87;27.95;1.7;6.57;227.58;1.04;;43.02;6.15;2.21;4.52;;1;;60.34;116.07;343.65;;;;;;;;;;;;;;;;;;;;1;1
2019;150000024;150780047;15;0;0;15;111;0;0;111;2465;0;0;2465;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;;;;;;;;;;;;0.67;0.67;;;;;;;0.5;;1.17;;;1;;10;11;12;;1;35;1;;5;;;;;;;8;14;49;;1;;9.4;10.34;10.9;;0.5;32.14;0.42;;3.6;;;;;;;8.25;12.27;44.41;;;;;;;;;;;;;;;;;;;;;
2019;150000164;150780468;40;;;40;1921;0;0;1921;14643;0;0;14643;;;;;0;0;0;0;;15869;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;271;0;;27;21;;;1;9281;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;0;15;12;;;;;;;2;;17;2;3;;;;;;;;;;3;13.97;11.17;;;;;;;1.1;;15.07;2;3;2;2;33;60;19;1;4;124;1;;20;1;1;2;;4;;16;44;168;3;1.11;1.5;31.78;54.32;16.55;0.39;2.1;110.75;1;;14.39;0.78;0.78;1.36;;4;;14.3;35.83;146.58;;;;;;;;;;;;;;;;;;;;;
2019;150000180;150780500;25;;;25;433;0;0;433;6158;0;0;6158;;;;;0;0;0;0;;1325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;377;0;;30;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;1;;3;;;;;;;;;;;;;2;1;;;;;;;0.6;;2.6;;;0;;18;37;22;1;5;83;1;;13;1;;2;;1;;37;55;138;;0.25;;17.66;34.69;18.8;0.73;2.88;75.01;1;;12.79;0.69;;2;;1;;33.35;50.83;125.84;;;;;;;;;;;;;;;;;;;;;
2019;150780120;150000065;10;;;10;261;0;0;261;1629;0;0;1629;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;403;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;1;4;;2;1;;;2;;;;;;4;1.5;1.5;;;;;;;0.33;0.2;2.03;;;1;;11;6;11;;2;31;1;;5;1;1;;;1;;6;14;45;;1;;11;6;11;;1.2;30.2;1;;5;0.75;0.75;;;0.5;;6;13.25;43.45;;;;;;;;;;;;;;;;;;;;;
2019;160000188;160000121;12;;;12;279;0;0;279;3926;0;0;3926;3;;;3;150;0;0;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;438;2106;7;53;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;;;;;;;;;;;;2.84;2.84;;;;;;;1.2;;4.04;;;4;;51;56;27;2;8;148;1;1;14;6;3;4;;;;46;72;220;;4.61;;39.53;54.89;23.57;1.1;6.96;130.66;0.5;0.8;12.62;3.58;1.91;3.34;;;;43.14;63.98;194.64;;;;;;;;;;;;;;;;;;;;;
2019;160000303;160006037;53;;;53;2762;0;0;2762;16432;0;0;16432;4;;;4;13;0;0;13;;19167;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;107;978;2284;5;80;26;;;1;9555;0;;1;0;0;0;1;897;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;0;24;3;8;;;;;;3;2;29;;;;;;;;;;;;;23.58;3;8.98;;;;;;1.9;1.26;26.74;;;8;0;97;143;65;7;22;342;3;;54;4;3;6;9;7;;53;136;478;;6.74;0.25;91.56;138.09;54.06;4.62;18.96;314.28;3;;48.53;4.45;3.45;4.64;8.37;6.69;;52.85;128.53;442.81;1;0;1;0;0;0;0;;;;;1;0;;;;;;;2;3
2019;160000311;160000485;27;;;27;2643;0;0;2643;8183;0;0;8183;2;;;2;55;0;0;55;;38655;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;292;0;0;30;22;;;1;12288;0;;1;0;0;0;1;170;;;;;;;;;;;0;;0;;0;0;0;0;0;;;22;;11;;2;1;;;1;;25;2;;;;;;;;;;;;18.04;0.26;8.9;;0.8;0.6;;;1.16;;20;2.23;;6;;49;51;22;2;4;134;2;;30;1;1;4;;9;;28;74;208;;5.31;;42.92;48.57;21.59;1.17;3.1;122.66;1.72;;28.56;0.73;0.73;4.38;;8.32;;25;68.71;191.37;;;;;;;;;;;;1;;;;;;;;;
2019;160000337;160000493;29;0;0;29;2319;0;0;2319;10882;0;0;10882;0;0;0;0;83;0;0;83;;23324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;379;0;;;;;;1;10603;0;;1;0;0;0;1;704;;;;;;;;;;;0;;0;;0;0;0;0;0;;;11;7;;1;;;;;2;1;14;;;;;;;;;;;;;7.04;3.84;;1;0.92;;;;1;0.41;9.37;;;3;;44;47;28;2;4;128;1;;31;2;2;3;;7;;16;60;188;;2.84;;42.59;46.57;25.5;1.6;3.86;122.96;1;;33.01;1.9;1.9;2.51;;6.17;;16.08;60.67;183.63;;;;;;;;;;;;1;0;;;;;;;1;0
2019;160000360;160000519;10;;;10;153;0;0;153;2038;0;0;2038;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;67;0;;51;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;1;;5;;;;;;;;;;;;;2.11;1.96;;;;;;;0.6;;2.71;;;2;;31;54;36;2;4;129;1;;2;6;;;;;;;9;138;;1.47;;20.91;38.31;20.89;1.78;1.82;85.18;0.39;;3.97;2.45;;0.34;;;;4.8;11.95;97.13;;;;;;;;;;;;;;;;;;;;;
2019;170000079;170780142;11;;;11;102;0;0;102;2398;0;0;2398;1;;;1;26;0;0;26;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;212;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;1;4;;18;18;;;;;;;;;18;0.5;0.5;;;;;;;0.6;0.1;1.2;;;1;;8;16;1;;2;28;1;;11;1;1;1;;;;29;43;71;;1;;7.57;14.3;1;;2;25.87;0.6;;10.06;0.2;0.2;1;;;;26.27;38.13;64;;;;;;;;;;;;;;;;;;;;;
2019;170000178;170780266;10;;;10;253;0;0;253;3643;0;0;3643;1;;;1;47;0;0;47;;477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;645;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;2;1;6;;;;;;;;;;;;;3;2;;;;;;;0.92;0.01;3.93;;;2;;21;50;26;1;4;104;1;1;14;2;1;2;;1;;27;48;152;;1.15;;20.22;42.5;22.37;1;3.82;91.06;0.38;0.18;14.9;2.08;1;1.36;;0.4;;27.31;46.61;137.67;;;;;;;;;;;;;;;;;;;;;
2019;190000034;190000067;19;;;19;281;0;0;281;4901;0;0;4901;1;;;1;1;0;0;1;;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;274;0;;30;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;1;;4;;1;1;;;;;;;;;1;2.5;1.5;;;;;;;1;;3.5;;;2;;21;28;14;1;1;67;1;;9;1;1;2;;;;20;33;100;;1.4;;19.43;26.42;10.22;0.4;1;58.87;0.55;;8.72;0.6;0.6;1.6;;;;17.32;28.79;87.66;;;;;;;;;;;;;;;;;;;;;
2019;210987582;210780631;8;;;8;125;0;0;125;2182;0;0;2182;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;166;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;2;2;;;;;;;;;2;0.61;0.61;;;;;;;0.51;;1.12;;;1;;7;11;3;1;1;24;0;;1;2;1;1;;;;7;11;35;;0.86;;6.27;10.26;2.11;0.2;0.11;19.81;0.27;;1.08;0.9;0.5;0.19;;;;5.52;7.96;27.77;;;;;;;;;;;;;;;;;;;;;
2019;210987665;210012142;52;;;52;2491;0;0;2491;13099;0;0;13099;2;;1;3;3;0;23;26;39;26218;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;246;0;;;;;;1;11679;0;;1;0;0;0;1;408;0;0;0;0;0;0;;;;;1;39;0;;0;0;0;0;0;0;1;16;3;9;1;2;;;;3;1;22;;;;;;;;;;;;;12.3;2.23;7.8;0.63;0.35;0.1;;;2.65;1;16.3;;3;4;;49;46;20;;2;124;;;24;2;;9;1;3;;37;76;200;2.36;3.69;;47.15;47.69;18.86;;2.6;122.35;;;26.11;1.4;0.39;7.38;4.6;3.42;;35.26;78.17;200.52;1;0;1;0;0;0;0;;;;;1;0;;;;;;;;
2019;210987673;210012142;35;;;35;1158;0;0;1158;10400;0;0;10400;2;;;2;251;0;0;251;;12136;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;762;1950;8;2;2;;;;;;;;;;;1;3;;;;;;;;;;;0;;0;;0;0;0;0;0;;;6;4;;;1;;;;;2;9;1;;;;;;;;;;;;8.18;3.75;;;1.07;;;;;0.32;9.57;0.5;;5;1;40;45;13;3;6;113;;;28;3;1;1;;5;;44;81;194;;8.22;1;43.41;49.42;17.56;2.45;6.08;128.14;0.91;;26.92;2.89;1;0.29;;4.56;;41.89;77.46;205.6;;;;;;;;;;;;;;;;;;;;;
2019;210987681;210012142;25;;;25;646;0;0;646;7206;0;0;7206;;;;;0;0;0;0;;10897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;359;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;7;;;3;;;;;1;13;;;;;;;;;;;;;4.15;3.46;;;0.82;;;;;0.1;5.07;;;2;;20;31;15;1;3;72;;;8;2;1;;;2;;9;21;93;;2.01;;18.15;28.57;14.78;1.34;1.57;66.42;;;8.58;2.27;0.86;;;2.15;;11.95;24.95;91.37;;;;;;;;;;;;;;;;;;;;;
2019;220000236;220017974;10;;;10;193;0;0;193;2027;0;0;2027;;;;;0;0;0;0;;;;;161;;;161;1205;;;1205;800;;;800;;;;;;;;;6;;6;56;;56;;;;;;;;;3;1;4;1883;618;2501;1392;27;;1419;2286;108;;2314;27;306;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;9;;3;;;15;;2;5;35;;;;;;;;;;;;;5.12;5;;0.01;;;8.31;;1.59;0.61;15.63;;;11;;165;30;50;9;12;277;5;1;65;15;7;5;;;;79;170;447;;12.53;;163.77;36.3;50.23;5.07;11.18;279.08;4.95;1;57.5;10.63;3.33;4.76;;;;73.89;152.73;431.81;;;;;;;;;;;;;;;;;;;;;
2019;220000541;220000152;85;;;85;4453;0;0;4453;26988;0;0;26988;8;;;8;602;0;0;602;;39265;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;852;4243;24;;;10;101;1;15102;0;;1;0;0;0;1;438;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;40;13;9;2;1;1;;;2;2;45;6;;;;;;;;;;;;26.89;6.74;8.8;0.6;0.1;0.1;;;1.98;1.98;30.95;5.54;5;8;1;111;134;41;4;10;314;1;;59;5;4;6;14;10;1;75;171;485;3.25;7.57;1;89.01;113.62;31.58;1.83;8.45;256.31;1;;54.23;2.52;2.37;4.3;15.13;11.32;0.38;72.04;160.92;417.23;1;1;1;0;0;0;0;;;;;1;;;;;;;;1;3
2019;220001259;220005045;30;;;30;788;0;0;788;9742;0;0;9742;5;;;5;741;0;0;741;;4605;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;554;2292;10;60;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;5;;;;;;;4;;11;;;;;;;;;;;;;6.28;6;;;;;;;3.32;;9.6;;;6;;58;100;27;7;16;214;3;;34;3;2;7;;2;;79;128;342;;3.83;;47.79;86.25;21.31;3.53;10.68;173.39;2.7;;30.29;2.91;1.91;6.05;;2.11;;76.33;120.39;293.78;;;;;;;;;;;;;;;;;;;;;
